canonical_smiles,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
O=c1c2ccc(O)c(O)c2oc2cc(O)cc(O)c12,CHEMBL448040,4.16,IC50,nM,69200.0,CHEMBL1808,IC50,uM,69.2
O=C1C2=C(CCCC2)S(=O)(=O)N1c1cccc(Cl)n1,CHEMBL513281,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1c2ccccc2S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,CHEMBL518500,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1ccncc1.[O-][Cl+3]([O-])([O-])O,CHEMBL512569,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)c(F)c(F)c1F,CHEMBL503392,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CC1=C(c2ccccc2)C(=O)N(c2c(F)c(F)nc(F)c2F)S1(=O)=O,CHEMBL461946,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CC1=C(C)S(=O)(=O)N(c2c(F)c(F)nc(F)c2F)C1=O,CHEMBL512758,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,CHEMBL461945,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1ncc(F)cc1F,CHEMBL459684,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1cccc(Br)n1,CHEMBL459683,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,9.20,IC50,nM,0.63,CHEMBL1808,IC50,uM,0.00063
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(N(C)C)cc1)C(=O)O,CHEMBL457317,6.28,IC50,nM,520.0,CHEMBL1808,IC50,nM,520.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccccc1)C(=O)O,CHEMBL451209,7.47,IC50,nM,34.0,CHEMBL1808,IC50,nM,34.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O,CHEMBL467755,7.00,IC50,nM,100.0,CHEMBL1808,IC50,nM,100.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Cl)cc1)C(=O)O,CHEMBL444474,6.60,IC50,nM,250.0,CHEMBL1808,IC50,nM,250.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Br)cc1)C(=O)O,CHEMBL513671,6.55,IC50,nM,280.0,CHEMBL1808,IC50,nM,280.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(I)cc1)C(=O)O,CHEMBL459959,6.85,IC50,nM,140.0,CHEMBL1808,IC50,nM,140.0
Cc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL459960,6.62,IC50,nM,240.0,CHEMBL1808,IC50,nM,240.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(F)(F)F)cc1)C(=O)O,CHEMBL459961,6.47,IC50,nM,340.0,CHEMBL1808,IC50,nM,340.0
CCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL511184,7.68,IC50,nM,21.0,CHEMBL1808,IC50,nM,21.0
CCCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL461021,6.68,IC50,nM,210.0,CHEMBL1808,IC50,nM,210.0
CC(C)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL461022,6.52,IC50,nM,300.0,CHEMBL1808,IC50,nM,300.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(C)(C)C)cc1)C(=O)O,CHEMBL463320,6.89,IC50,nM,130.0,CHEMBL1808,IC50,nM,130.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL463520,6.55,IC50,nM,280.0,CHEMBL1808,IC50,nM,280.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C2CCCCC2)cc1)C(=O)O,CHEMBL512941,5.40,IC50,nM,4000.0,CHEMBL1808,IC50,nM,4000.0
COc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL511344,7.00,IC50,nM,100.0,CHEMBL1808,IC50,nM,100.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(OC(F)(F)F)cc1)C(=O)O,CHEMBL515834,6.58,IC50,nM,260.0,CHEMBL1808,IC50,nM,260.0
CCOc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL457571,6.47,IC50,nM,340.0,CHEMBL1808,IC50,nM,340.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Oc2ccccc2)cc1)C(=O)O,CHEMBL514268,6.43,IC50,nM,370.0,CHEMBL1808,IC50,nM,370.0
CCN(CC)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL457795,5.34,IC50,nM,4600.0,CHEMBL1808,IC50,nM,4600.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C#N)cc1)C(=O)O,CHEMBL457796,6.52,IC50,nM,300.0,CHEMBL1808,IC50,nM,300.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc([N+](=O)[O-])cc1)C(=O)O,CHEMBL456278,6.50,IC50,nM,320.0,CHEMBL1808,IC50,nM,320.0
CSc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL511849,6.52,IC50,nM,300.0,CHEMBL1808,IC50,nM,300.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(S(C)(=O)=O)cc1)C(=O)O,CHEMBL458237,6.52,IC50,nM,300.0,CHEMBL1808,IC50,nM,300.0
CC(C)c1ccc(CSC(C)(C)[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL511339,,IC50,nM,10000.0,CHEMBL1808,IC50,nM,10000.0
CC(C)c1ccc(C(C)SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL458238,6.70,IC50,nM,200.0,CHEMBL1808,IC50,nM,200.0
CCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,CHEMBL458447,6.47,IC50,nM,340.0,CHEMBL1808,IC50,nM,340.0
CCCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,CHEMBL458450,6.38,IC50,nM,420.0,CHEMBL1808,IC50,nM,420.0
CC(C)c1ccc(C(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)C(C)C)cc1,CHEMBL458451,6.37,IC50,nM,430.0,CHEMBL1808,IC50,nM,430.0
CCCCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,CHEMBL505067,5.44,IC50,nM,3600.0,CHEMBL1808,IC50,nM,3600.0
CC(C)c1ccc(C(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c2ccccc2)cc1,CHEMBL516325,5.77,IC50,nM,1700.0,CHEMBL1808,IC50,nM,1700.0
CC(C)c1ccc(C(C)(C)SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL456723,6.58,IC50,nM,260.0,CHEMBL1808,IC50,nM,260.0
C[C@H](CS)C(=O)N[C@@H](CSC(c1ccccc1)c1ccc(C2CCCCC2)cc1)C(=O)O,CHEMBL456044,,IC50,nM,10000.0,CHEMBL1808,IC50,nM,10000.0
C[C@H](CS)C(=O)N[C@@H](CSC(C)(C)c1ccc(C2CCCCC2)cc1)C(=O)O,CHEMBL456045,5.52,IC50,nM,3000.0,CHEMBL1808,IC50,nM,3000.0
CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)O,CHEMBL173287,,IC50,nM,10000.0,CHEMBL1808,IC50,nM,10000.0
CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,CHEMBL367174,5.55,IC50,nM,2800.0,CHEMBL1808,IC50,nM,2800.0
O=C(CC(S)C(F)(F)F)NC(Cc1ccccc1)C(=O)O,CHEMBL560685,6.08,IC50,nM,830.0,CHEMBL1808,IC50,nM,830.0
O=C(CC(S)C(F)(F)F)NC(Cc1ccc(O)cc1)C(=O)O,CHEMBL540674,6.80,IC50,nM,160.0,CHEMBL1808,IC50,nM,160.0
O=C(CC(S)C(F)(F)F)NC(Cc1ccc(F)cc1)C(=O)O,CHEMBL551145,6.52,IC50,nM,300.0,CHEMBL1808,IC50,nM,300.0
O=C(CC(S)C(F)(F)F)NC(Cc1c[nH]c2ccccc12)C(=O)O,CHEMBL551622,6.40,IC50,nM,400.0,CHEMBL1808,IC50,nM,400.0
O=C(CC(S)C(F)(F)C(F)(F)F)NC(Cc1ccccc1)C(=O)O,CHEMBL558146,6.00,IC50,nM,1010.0,CHEMBL1808,IC50,nM,1010.0
O=C(CC(S)C(F)(F)F)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,CHEMBL560409,6.55,IC50,nM,280.0,CHEMBL1808,IC50,nM,280.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,9.92,IC50,nM,0.12,CHEMBL1808,IC50,nM,0.12
O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,CHEMBL572982,,IC50,nM,250000.0,CHEMBL1808,IC50,uM,250.0
O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,CHEMBL572982,,IC50,nM,250000.0,CHEMBL1808,IC50,uM,250.0
O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,CHEMBL572982,,IC50,nM,250000.0,CHEMBL1808,IC50,uM,250.0
CS(=O)(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)P(=O)(O)CC1(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CCCC1,CHEMBL43370,8.60,IC50,nM,2.5,CHEMBL1808,IC50,nM,2.5
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,CHEMBL567893,5.00,IC50,nM,10000.0,CHEMBL1808,IC50,uM,10.0
CN1CCN(c2cccc3nc(CN(C)[C@H]4CCCc5cccnc54)c(CO)n23)CC1,CHEMBL1242210,6.71,IC50,nM,193.0,CHEMBL1808,IC50,nM,193.0
O=C(N[C@@H](CCc1ccccc1)CP(=O)(O)CC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,CHEMBL2153745,7.92,IC50,nM,12.0,CHEMBL1808,IC50,nM,12.0
C[C@H](C[Si](O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL2097001,8.42,IC50,nM,3.8,CHEMBL1808,IC50,nM,3.8
O=C1N[C@H](C(=O)O)CCCCCc2cccc(c2)C[C@H]1CS,CHEMBL148840,8.40,IC50,nM,4.0,CHEMBL1808,IC50,nM,4.0
O=C1N[C@H](C(=O)O)CCCCCc2ccccc2C[C@H]1CS,CHEMBL357311,5.10,IC50,nM,8000.0,CHEMBL1808,IC50,uM,8.0
C[C@@H](CC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL328537,5.50,IC50,nM,3200.0,CHEMBL1808,IC50,nM,3200.0
C[C@@H](C[Si](O)(O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL328814,7.14,IC50,nM,72.0,CHEMBL1808,IC50,nM,72.0
C[C@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL95564,9.00,IC50,nM,1.0,CHEMBL1808,IC50,nM,1.0
C[C@H](C[Si](O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL2097001,8.42,IC50,nM,3.8,CHEMBL1808,IC50,nM,3.8
C[C@H](C[Si](O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL2097001,8.42,IC50,nM,3.8,CHEMBL1808,IC50,nM,3.8
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.68,IC50,nM,21.0,CHEMBL1808,IC50,nM,21.0
CCCC(N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)P(=O)(O)O,CHEMBL2442646,7.52,IC50,nM,30.0,CHEMBL1808,IC50,nM,30.0
C[C@H](NC(CCc1ccccc1)P(=O)(O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21,CHEMBL2442647,7.40,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CHEMBL1581,8.82,IC50,nM,1.5,CHEMBL1808,IC50,nM,1.5
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,10.00,IC50,nM,0.1,CHEMBL1808,IC50,nM,0.1
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.64,IC50,nM,22.91,CHEMBL1808,pIC50,,7.64
CC(C)C[C@@H](CC(=O)N[C@@H](CO)C(=O)O)C(=O)O,CHEMBL3221963,,IC50,nM,31622.78,CHEMBL1808,pIC50,,4.5
CC(C)C[C@H](CC(=O)N[C@@H](CO)C(=O)O)C(=O)O,CHEMBL3221964,,IC50,nM,31622.78,CHEMBL1808,pIC50,,4.5
CC(C)C[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,CHEMBL3221965,,IC50,nM,31622.78,CHEMBL1808,pIC50,,4.5
CC(C)C[C@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,CHEMBL3222111,,IC50,nM,31622.78,CHEMBL1808,pIC50,,4.5
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN(CCCc1ccccc1)CC(=O)O,CHEMBL3235416,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.96,IC50,nM,11.0,CHEMBL1808,IC50,nM,11.0
N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264357,,IC50,nM,1000.0,CHEMBL1808,IC50,uM,1.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL1233799,6.96,IC50,nM,110.0,CHEMBL1808,IC50,nM,110.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL1233799,7.96,IC50,nM,11.0,CHEMBL1808,IC50,nM,11.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264009,7.92,IC50,nM,12.0,CHEMBL1808,IC50,nM,12.0
CN[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,CHEMBL3264007,6.66,IC50,nM,220.0,CHEMBL1808,IC50,nM,220.0
CN[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,CHEMBL3264008,7.28,IC50,nM,52.0,CHEMBL1808,IC50,nM,52.0
CN[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,CHEMBL3264008,7.27,IC50,nM,54.0,CHEMBL1808,IC50,nM,54.0
CN[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,CHEMBL3264007,6.23,IC50,nM,590.0,CHEMBL1808,IC50,nM,590.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264009,7.12,IC50,nM,76.0,CHEMBL1808,IC50,nM,76.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264010,8.15,IC50,nM,7.0,CHEMBL1808,IC50,nM,7.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264010,7.06,IC50,nM,88.0,CHEMBL1808,IC50,nM,88.0
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264356,,IC50,,,CHEMBL1808,IC50,,
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,CHEMBL3264356,,IC50,,,CHEMBL1808,IC50,,
O=C(O)C1CSSC1,CHEMBL3581910,,IC50,,,CHEMBL1808,IC50,,
N[C@@H](CC(=O)O)C(=O)O,CHEMBL274323,,IC50,,,CHEMBL1808,IC50,,
N=C(N)NCCC[C@H](N)C(=O)O,CHEMBL1485,,IC50,,,CHEMBL1808,IC50,,
N=C(N)NCCC[C@@H](N)C(=O)O,CHEMBL212301,,IC50,,,CHEMBL1808,IC50,,
O=C(OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1CSSC1,CHEMBL3581909,,IC50,nM,347000.0,CHEMBL1808,IC50,uM,347.0
N=C(N)NCCC[C@H](NC(=O)C1CSSC1)C(=O)O,CHEMBL3581908,,IC50,nM,113000.0,CHEMBL1808,IC50,uM,113.0
N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(=O)O)C(=O)O)C(=O)O,CHEMBL3581907,4.73,IC50,nM,18700.0,CHEMBL1808,IC50,uM,18.7
O=C(O)CCC(=O)N1CCC[C@H]1C(=O)O,CHEMBL310578,4.84,IC50,nM,14500.0,CHEMBL1808,IC50,uM,14.5
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,8.79,IC50,nM,1.61,CHEMBL1808,IC50,uM,0.00161
CC(C)C[C@H](S)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CC[C@@H](C(=O)O)C1,CHEMBL4110944,4.17,IC50,nM,68000.0,CHEMBL1808,IC50,nM,68000.0
CC(C)C[C@H](S)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CC[C@H](C(=O)O)C1,CHEMBL3960222,4.31,IC50,nM,49000.0,CHEMBL1808,IC50,nM,49000.0
CC(C)C[C@H](S)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@@H]1C(=O)O,CHEMBL3932740,4.92,IC50,nM,12000.0,CHEMBL1808,IC50,nM,12000.0
CC(C)C[C@H](S)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](C)C(=O)O,CHEMBL3954917,6.19,IC50,nM,640.0,CHEMBL1808,IC50,nM,640.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL577,8.60,IC50,nM,2.5,CHEMBL1808,IC50,nM,2.5
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL1422,4.96,IC50,nM,11000.0,CHEMBL1808,IC50,uM,11.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,CHEMBL4067185,6.80,IC50,nM,158.0,CHEMBL1808,IC50,nM,158.0
CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,CHEMBL4086264,8.07,IC50,nM,8.6,CHEMBL1808,IC50,nM,8.6
CCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,CHEMBL4078112,7.29,IC50,nM,51.0,CHEMBL1808,IC50,nM,51.0
CCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,CHEMBL4090635,6.55,IC50,nM,279.0,CHEMBL1808,IC50,nM,279.0
CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,CHEMBL4163389,7.65,IC50,nM,22.3,CHEMBL1808,IC50,nM,22.3
CCCN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,CHEMBL4171024,7.93,IC50,nM,11.8,CHEMBL1808,IC50,nM,11.8
O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1CCBr,CHEMBL4160421,8.39,IC50,nM,4.11,CHEMBL1808,IC50,nM,4.11
CC(=O)N1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,CHEMBL4167651,7.97,IC50,nM,10.67,CHEMBL1808,IC50,nM,10.67
COc1ccc(N2C(=O)/C(=N/C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,CHEMBL4175518,8.01,IC50,nM,9.82,CHEMBL1808,IC50,nM,9.82
CC(=O)CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,CHEMBL4159339,6.95,IC50,nM,112.0,CHEMBL1808,IC50,nM,112.0
O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1c1ccccc1,CHEMBL4167252,7.72,IC50,nM,18.97,CHEMBL1808,IC50,nM,18.97
O=C(O)CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,CHEMBL4174467,8.55,IC50,nM,2.846,CHEMBL1808,IC50,nM,2.846
O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1c1ccccc1Cl,CHEMBL4163798,7.82,IC50,nM,15.11,CHEMBL1808,IC50,nM,15.11
Cc1ccc(C(=O)N2C(=O)/C(=N\C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,CHEMBL4166152,7.62,IC50,nM,24.22,CHEMBL1808,IC50,nM,24.22
COc1ccc(CN2C(=O)/C(=N\C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,CHEMBL4174072,8.12,IC50,nM,7.64,CHEMBL1808,IC50,nM,7.64
O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1C(=O)c1ccccc1,CHEMBL4163792,8.05,IC50,nM,8.841,CHEMBL1808,IC50,nM,8.841
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,8.10,IC50,nM,7.92,CHEMBL1808,IC50,nM,7.92
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,CHEMBL858,4.85,IC50,nM,14000.0,CHEMBL1808,IC50,uM,14.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.60,IC50,nM,25.0,CHEMBL1808,IC50,nM,25.0
CCCCCCC[C@H](N)C(O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)C(C)C,CHEMBL4172457,,IC50,nM,460000.0,CHEMBL1808,IC50,uM,460.0
CCCCCCC[C@H](N)[C@H](O)C(=O)N(C)[C@@H](CC[S+](C)[O-])C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CHEMBL4161811,4.51,IC50,nM,31000.0,CHEMBL1808,IC50,uM,31.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,8.20,IC50,nM,6.3,CHEMBL1808,IC50,nM,6.3
C[C@H](CS)C(=O)N1C[Si](C)(C)C[C@H]1C(=O)O,CHEMBL4248427,7.37,IC50,nM,43.0,CHEMBL1808,IC50,nM,43.0
O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,CHEMBL289556,9.00,IC50,nM,1.0,CHEMBL1808,IC50,nM,1.0
O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,CHEMBL4294217,5.55,IC50,nM,2800.0,CHEMBL1808,IC50,uM,2.8
O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,CHEMBL4294217,5.75,IC50,nM,1800.0,CHEMBL1808,IC50,uM,1.8
