canonical_smiles,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,CHEMBL289556,10.00,IC50,nM,0.1,CHEMBL1808,pIC50,,10.0
CCOc1nc(CC)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1F,CHEMBL4435800,,IC50,nM,10000.0,CHEMBL1808,pIC50,,5.0
O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,CHEMBL4476621,9.15,IC50,nM,0.7,CHEMBL1808,IC50,nM,0.7
O=C(O)CNC(=O)C(CS)Cc1ccccc1,CHEMBL10247,4.99,IC50,nM,10200.0,CHEMBL1808,IC50,uM,10.2
C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,CHEMBL417007,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,CHEMBL2402203,,IC50,nM,100000.0,CHEMBL1808,IC50(app),uM,100.0
O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,CHEMBL4590201,,IC50,nM,100000.0,CHEMBL1808,IC50(app),uM,100.0
O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12,CHEMBL4520267,,IC50,nM,100000.0,CHEMBL1808,IC50(app),uM,100.0
CC(=O)C[C@@]1(O)C(=O)C2=C3O[C@H](C)C(C)(C)[C@]3(O)C(=O)c3c(C)cc(O)c(c32)C1=O,CHEMBL5207978,5.51,IC50,nM,3100.0,CHEMBL1808,IC50,uM,3.1
CC(=O)C[C@]1(O)C(=O)C2=C3O[C@H](C)C(C)(C)[C@]3(O)C(=O)c3c(C)cc(O)c(c32)C1=O,CHEMBL5177969,4.95,IC50,nM,11280.0,CHEMBL1808,IC50,uM,11.28
Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,CHEMBL5177023,,IC50,nM,3000.0,CHEMBL1808,IC50,uM,3.0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,10.00,IC50,nM,0.1,CHEMBL1808,IC50,nM,0.1
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,6.38,IC50,nM,420.0,CHEMBL1808,IC50,nM,420.0
CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,CHEMBL429844,5.00,IC50,nM,10000.0,CHEMBL1808,pIC50,,5.0
CC(C)C[C@@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,CHEMBL5220314,4.40,IC50,nM,39810.72,CHEMBL1808,pIC50,,4.4
CC(C)CC(N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,CHEMBL5220968,4.40,IC50,nM,39810.72,CHEMBL1808,pIC50,,4.4
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,6.68,IC50,nM,208.93,CHEMBL1808,pIC50,,6.68
C[C@H](CS)C(=O)N1CSC[C@H]1C(=O)O,CHEMBL445830,6.43,IC50,nM,371.54,CHEMBL1808,pIC50,,6.43
C[C@H](CS)C(=O)N1CCS[C@H]1C(=O)O,CHEMBL5272875,6.08,IC50,nM,831.76,CHEMBL1808,pIC50,,6.08
O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS,CHEMBL309962,7.55,IC50,nM,28.18,CHEMBL1808,pIC50,,7.55
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.52,IC50,nM,30.0,CHEMBL1808,IC50,nM,30.0
O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS,CHEMBL309962,8.22,IC50,nM,6.0,CHEMBL1808,IC50,nM,6.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,8.20,IC50,nM,6.3,CHEMBL1808,IC50,nM,6.3
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.92,IC50,nM,12.0,CHEMBL1808,IC50,nM,12.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL577,8.92,IC50,nM,1.2,CHEMBL1808,IC50,nM,1.2
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,8.92,IC50,nM,1.2,CHEMBL1808,IC50,nM,1.2
C[C@H](CS)C(=O)N1c2ccccc2C[C@H]1C(=O)O,CHEMBL75752,8.59,IC50,nM,2.6,CHEMBL1808,IC50,nM,2.6
C[C@H](CS)C(=O)N1c2ccccc2CC[C@H]1C(=O)O,CHEMBL5275273,7.60,IC50,nM,25.0,CHEMBL1808,IC50,nM,25.0
C[C@H](CS)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CHEMBL79189,7.75,IC50,nM,18.0,CHEMBL1808,IC50,nM,18.0
O=C(O)C1c2ccccc2CCN1C(=O)CCS,CHEMBL23351,5.75,IC50,nM,1800.0,CHEMBL1808,IC50,uM,1.8
CC(CS)C(=O)N1CCc2ccccc2C1C(=O)O,CHEMBL61916,4.24,IC50,nM,58000.0,CHEMBL1808,IC50,uM,58.0
CC(CS)C(=O)N1Cc2ccccc2C1C(=O)O,CHEMBL62203,4.85,IC50,nM,14000.0,CHEMBL1808,IC50,uM,14.0
O=C(O)C1Cc2sccc2CN1C(=O)CCS,CHEMBL23467,6.21,IC50,nM,620.0,CHEMBL1808,IC50,nM,620.0
O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)CCS,CHEMBL5283805,6.27,IC50,nM,540.0,CHEMBL1808,IC50,nM,540.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2[C@H]1C(=O)O,CHEMBL5267769,7.36,IC50,nM,44.0,CHEMBL1808,IC50,nM,44.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CHEMBL1733,8.55,IC50,nM,2.8,CHEMBL1808,IC50,nM,2.8
COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,CHEMBL1201405,8.52,IC50,nM,3.0,CHEMBL1808,IC50,nM,3.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCc2ccccc2[C@H]1C(=O)O,CHEMBL5287967,8.24,IC50,nM,5.8,CHEMBL1808,IC50,nM,5.8
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,CHEMBL1168,8.38,IC50,nM,4.2,CHEMBL1808,IC50,nM,4.2
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CHEMBL1581,8.44,IC50,nM,3.6,CHEMBL1808,IC50,nM,3.6
O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,CHEMBL1192519,8.77,IC50,nM,1.7,CHEMBL1808,IC50,nM,1.7
O=C(O)CN1Cc2ccccc2C[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,CHEMBL51576,7.48,IC50,nM,33.0,CHEMBL1808,IC50,nM,33.0
O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)CCc2ccccc21,CHEMBL299639,7.92,IC50,nM,12.0,CHEMBL1808,IC50,nM,12.0
C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL287896,7.52,IC50,nM,30.0,CHEMBL1808,IC50,nM,30.0
C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CHEMBL49920,7.85,IC50,nM,14.0,CHEMBL1808,IC50,nM,14.0
C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N1c2ccccc2C[C@H]1C(=O)O,CHEMBL50582,8.11,IC50,nM,7.8,CHEMBL1808,IC50,nM,7.8
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5395954,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,CHEMBL5403774,7.66,IC50,nM,22.0,CHEMBL1808,IC50,nM,22.0
CC(C)C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N2,CHEMBL5396932,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N2,CHEMBL5434641,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3ccccc3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N2,CHEMBL5415513,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
C[C@H](N)C(=O)N[C@H]1CSCCC(=O)N2CN3CN(C2)C(=O)CCSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(N)=O)CSCCC3=O,CHEMBL5420202,7.48,IC50,nM,33.0,CHEMBL1808,IC50,nM,33.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2,CHEMBL5407252,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5429094,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N2)C(=O)CCSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,CHEMBL5433480,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@H](NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N2)C(=O)CCSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,CHEMBL5434946,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
C=C1N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@H](C(=O)N[C@@H](C)C(N)=O)CSCCC(=O)N2CN3CN(C2)C(=O)CCSC[C@H](NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)N)CSCCC3=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H]1CC(C)C,CHEMBL5420290,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5410380,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5402703,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5429801,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,CHEMBL5394399,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)N2,CHEMBL5430631,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N2,CHEMBL5406655,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N2,CHEMBL5424883,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(CN)cc1)C(=O)N2,CHEMBL5437403,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5400018,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5424641,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5429562,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5397691,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5415414,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NNC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@@H](C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC1=O)C(=O)CCSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2,CHEMBL5400083,,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
Cc1oc(C)c(S(N)(=O)=O)c1C(=O)O,CHEMBL5402781,,IC50,nM,1000000.0,CHEMBL1808,IC50,uM,1000.0
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL485818,,IC50,nM,2240000.0,CHEMBL1808,IC50,mM,2.24
